Arrival Chickens Date;Death;Chickens;DeathPerc;Date of Laid;Eggs;Laied;Water;Feed;Date of Selling;# Eggs sold (First quality);# Eggs sold (Second quality)
17/11/2016;10;39249;0.0002547836;22/11/2017;36180;0.921806925;;;;70800;7160
17/11/2016;7;39242;0.0001783803;23/11/2017;34650;0.882982519;;;;0;0
17/11/2016;8;39234;0.0002039048;24/11/2017;33090;0.843401132;;;;66480;0
17/11/2016;7;39227;0.0001784485;25/11/2017;35850;0.913911337;;;;0;0
17/11/2016;4;39223;0.0001019810;26/11/2017;36000;0.917828825;;;;0;0
17/11/2016;13;39210;0.0003315481;27/11/2017;34650;0.883703137;;;;104610;0
17/11/2016;16;39194;0.0004082257;28/11/2017;33960;0.866459152;;;;0;0
17/11/2016;7;39187;0.0001786307;29/11/2017;33990;0.867379488;;;;66830;0
17/11/2016;11;39176;0.0002807842;30/11/2017;34380;0.877578109;;;;0;0
17/11/2016;5;39171;0.0001276455;01/12/2017;33510;0.855479819;;;;66780;5370
17/11/2016;11;39160;0.0002808989;02/12/2017;33690;0.86031665;;;;0;0
17/11/2016;6;39154;0.0001532410;03/12/2017;34290;0.87577259;;;;0;0
17/11/2016;15;39139;0.0003832494;04/12/2017;34320;0.876874729;;;;100230;0
17/11/2016;8;39131;0.0002044415;05/12/2017;35310;0.902353633;;;;0;0
17/11/2016;12;39119;0.0003067563;06/12/2017;31350;0.801400854;;;;0;0
17/11/2016;10;39109;0.0002556956;07/12/2017;34080;0.871410673;;;;73920;0
17/11/2016;14;39095;0.0003581021;08/12/2017;32160;0.822611587;;;;0;0
17/11/2016;9;39086;0.0002302615;09/12/2017;32700;0.836616691;;;;66100;0
17/11/2016;9;39077;0.0002303145;10/12/2017;32370;0.828364511;;;;0;0
17/11/2016;14;39063;0.0003583954;11/12/2017;35010;0.896244528;;;;0;0
17/11/2016;8;39055;0.0002048393;12/12/2017;34740;0.889514787;;;;97560;7830
17/11/2016;14;39041;0.0003585974;13/12/2017;28350;0.726159678;;;;0;0
17/11/2016;9;39032;0.0002305800;14/12/2017;34320;0.879278541;;;;95370;0
17/11/2016;7;39025;0.0001793722;15/12/2017;33540;0.859449071;;;;0;0
17/11/2016;13;39012;0.0003332308;16/12/2017;35130;0.900492156;;;;67320;0
17/11/2016;10;39002;0.0002563971;17/12/2017;32070;0.822265525;;;;0;0
17/11/2016;13;38989;0.0003334274;18/12/2017;35520;0.911026187;;;;0;0
17/11/2016;8;38981;0.0002052282;19/12/2017;32520;0.834252585;;;;97830;0
17/11/2016;9;38972;0.0002309350;20/12/2017;33360;0.855999179;;;;0;0
17/11/2016;14;38958;0.0003593614;21/12/2017;34140;0.876328354;;;;65850;7400
17/11/2016;12;38946;0.0003081189;22/12/2017;33900;0.870435988;;;;0;0
17/11/2016;7;38939;0.0001797684;23/12/2017;33240;0.853642877;;;;33120;0
17/11/2016;14;38925;0.0003596660;24/12/2017;31620;0.812331407;;;;0;0
17/11/2016;16;38909;0.0004112159;25/12/2017;30240;0.777198078;;;;0;0
17/11/2016;13;38896;0.0003342246;26/12/2017;33510;0.861528178;;;;0;0
17/11/2016;13;38883;0.0003343363;27/12/2017;33060;0.850243037;;;;0;0
17/11/2016;8;38875;0.0002057878;28/12/2017;34410;0.885144695;;;;158160;0
17/11/2016;12;38863;0.0003087770;29/12/2017;29940;0.77039858;;;;0;0
17/11/2016;7;38856;0.0001801524;30/12/2017;30780;0.792155652;;;;93210;6480
17/11/2016;7;38849;0.0001801848;31/12/2017;32190;0.828592757;;;;0;0
17/11/2016;10;38839;0.0002574732;01/01/2018;31710;0.816447385;;;;0;0
17/11/2016;9;38830;0.0002317796;02/01/2018;31740;0.81740922;;;;93600;0
17/11/2016;10;38820;0.0002575992;03/01/2018;30690;0.79057187;;;;0;0
17/11/2016;8;38812;0.0002061218;04/01/2018;30480;0.785324127;;;;59940;0
17/11/2016;8;38804;0.0002061643;05/01/2018;29850;0.769250593;;;;0;0
17/11/2016;8;38796;0.0002062068;06/01/2018;28650;0.738478194;;;;0;0
17/11/2016;8;38788;0.0002062494;07/01/2018;28740;0.74095081;;;;0;0
17/11/2016;9;38779;0.0002320844;08/01/2018;29560;0.762268238;;;;102600;0
17/11/2016;6;38773;0.0001547469;09/01/2018;28430;0.733242205;;;;0;0
17/11/2016;11;38762;0.0002837831;10/01/2018;33270;0.858314844;;;;55240;9460
17/11/2016;8;38754;0.0002064303;11/01/2018;28290;0.729989162;;;;0;0
17/11/2016;9;38745;0.0002322880;12/01/2018;35040;0.904374758;;;;0;0
17/11/2016;8;38737;0.0002065209;13/01/2018;30750;0.793814699;;;;92280;0
17/11/2016;10;38727;0.0002582178;14/01/2018;30720;0.793245023;;;;0;0
17/11/2016;8;38719;0.0002066169;15/01/2018;30240;0.781011906;;;;0;0
17/11/2016;9;38710;0.0002324981;16/01/2018;31410;0.811418238;;;;90300;0
17/11/2016;7;38703;0.0001808645;17/01/2018;29520;0.762731571;;;;0;0
17/11/2016;6;38697;0.0001550508;18/01/2018;30270;0.782231181;;;;58590;0
17/11/2016;5;38692;0.0001292257;19/01/2018;29430;0.760622351;;;;0;0
17/11/2016;8;38684;0.0002068038;20/01/2018;30060;0.777065453;;;;0;0
17/11/2016;6;38678;0.0001551269;21/01/2018;30570;0.790371788;;;;0;0
17/11/2016;14;38664;0.0003620939;22/01/2018;29070;0.751862197;;;;117240;0
17/11/2016;5;38659;0.0001293360;23/01/2018;29400;0.760495616;;;;0;0
17/11/2016;9;38650;0.0002328590;24/01/2018;28380;0.734282018;;;;0;0
17/11/2016;6;38644;0.0001552634;25/01/2018;29990;0.776058379;;;;56880;0
17/11/2016;9;38635;0.0002329494;26/01/2018;27810;0.71981364;;;;0;0
17/11/2016;7;38628;0.0001812157;27/01/2018;29430;0.761882572;;;;56880;0
17/11/2016;19;38609;0.0004921132;28/01/2018;29580;0.766142609;;;;0;0
17/11/2016;10;38599;0.0002590741;29/01/2018;29340;0.760123319;;;;87030;0
17/11/2016;11;38588;0.0002850627;30/01/2018;30200;0.782626723;;;;0;0
17/11/2016;10;38578;0.0002592151;31/01/2018;28980;0.75120535;;;;0;0
17/11/2016;6;38572;0.0001555533;01/02/2018;24710;0.640620139;;;;73680;6720
17/11/2016;10;38562;0.0002593226;02/02/2018;33940;0.880141072;;;;0;0
17/11/2016;9;38553;0.0002334449;03/02/2018;27100;0.702928436;;;;55080;5580
17/11/2016;8;38545;0.0002075496;04/02/2018;30710;0.796731094;;;;0;0
17/11/2016;10;38535;0.0002595043;05/02/2018;29130;0.755936162;;;;66060;0
17/11/2016;8;38527;0.0002076466;06/02/2018;28890;0.749863732;;;;0;0
17/11/2016;10;38517;0.0002596256;07/02/2018;28650;0.743827401;;;;56730;0
17/11/2016;12;38505;0.0003116478;08/02/2018;28290;0.734709778;;;;0;0
17/11/2016;5;38500;0.0001298701;09/02/2018;29580;0.768311688;;;;57060;0
17/11/2016;8;38492;0.0002078354;10/02/2018;27810;0.72248779;;;;0;0
17/11/2016;13;38479;0.0003378466;11/02/2018;28650;0.744561969;;;;0;0
17/11/2016;8;38471;0.0002079488;12/02/2018;27600;0.717423514;;;;82980;0
17/11/2016;9;38462;0.0002339972;13/02/2018;28050;0.729291249;;;;0;0
17/11/2016;6;38456;0.0001560225;14/02/2018;27300;0.709902226;;;;0;0
17/11/2016;5;38451;0.0001300356;15/02/2018;26010;0.676445346;;;;80250;4320
17/11/2016;14;38437;0.0003642324;16/02/2018;28140;0.732107084;;;;0;0
17/11/2016;6;38431;0.0001561240;17/02/2018;27330;0.711144649;;;;54630;0
17/11/2016;9;38422;0.0002342408;18/02/2018;27720;0.721461663;;;;0;0
17/11/2016;9;38413;0.0002342957;19/02/2018;28950;0.753651108;;;;55860;0
17/11/2016;5;38408;0.0001301812;20/02/2018;27240;0.709227244;;;;0;0
17/11/2016;5;38403;0.0001301982;21/02/2018;28080;0.731192876;;;;0;0
17/11/2016;5;38398;0.0001302151;22/02/2018;26550;0.691442263;;;;80340;0
17/11/2016;4;38394;0.0001041829;23/02/2018;25560;0.66572902;;;;0;0
17/11/2016;6;38388;0.0001562988;24/02/2018;24630;0.641606752;;;;49260;0
17/11/2016;4;38384;0.0001042101;25/02/2018;26700;0.695602334;;;;0;0
17/11/2016;5;38379;0.0001302796;26/02/2018;25800;0.672242633;;;;51450;5320
17/11/2016;6;38373;0.0001563599;27/02/2018;25560;0.666093347;;;;0;0
17/11/2016;5;38368;0.0001303169;28/02/2018;25920;0.675562969;;;;50550;0
17/11/2016;6;38362;0.0001564048;01/03/2018;31830;0.829727334;;;;31320;0
17/11/2016;5;38357;0.0001303543;02/03/2018;23460;0.61162239;;;;22980;0
17/11/2016;5;38352;0.0001303713;03/03/2018;27870;0.726689612;;;;27180;0
17/11/2016;6;38346;0.0001564700;04/03/2018;26920;0.702028895;;;;0;0
17/11/2016;4;38342;0.0001043242;05/03/2018;28410;0.740962913;;;;53520;0
17/11/2016;4;38338;0.0001043351;06/03/2018;27630;0.720694872;;;;27090;0
17/11/2016;4;38334;0.0001043460;07/03/2018;30240;0.788855846;;;;0;0
17/11/2016;7;38327;0.0001826389;08/03/2018;25740;0.671589219;;;;0;0
17/11/2016;5;38322;0.0001304734;09/03/2018;27120;0.70768749;;;;81120;0
17/11/2016;4;38318;0.0001043896;10/03/2018;30540;0.797014458;;;;0;0
17/11/2016;5;38313;0.0001305040;11/03/2018;26820;0.700023491;;;;0;0
17/11/2016;6;38307;0.0001566293;12/03/2018;29100;0.759652283;;;;84180;0
17/11/2016;7;38300;0.0001827676;13/03/2018;28950;0.755874674;;;;28170;0
17/11/2016;6;38294;0.0001566825;14/03/2018;28800;0.752076043;;;;0;0
17/11/2016;7;38287;0.0001828297;15/03/2018;29190;0.76239977;;;;56790;0
17/11/2016;5;38282;0.0001306097;16/03/2018;30840;0.805600543;;;;0;0
17/11/2016;8;38274;0.0002090192;17/03/2018;29910;0.78147045;;;;52610;0
17/11/2016;5;38269;0.0001306541;18/03/2018;30710;0.802477201;;;;0;0
17/11/2016;4;38265;0.0001045342;19/03/2018;32640;0.852998824;;;;37170;5960
17/11/2016;4;38261;0.0001045451;20/03/2018;29730;0.777031442;;;;61110;0
17/11/2016;5;38256;0.0001306985;21/03/2018;30480;0.796737767;;;;0;0
17/11/2016;6;38250;0.0001568627;22/03/2018;30660;0.801568627;;;;59820;0
17/11/2016;6;38244;0.0001568874;23/03/2018;31620;0.82679636;;;;0;0
17/11/2016;6;38238;0.0001569120;24/03/2018;29160;0.762592186;;;;30960;0
17/11/2016;6;38232;0.0001569366;25/03/2018;28080;0.734463277;;;;0;0
17/11/2016;9;38223;0.0002354603;26/03/2018;32340;0.846087434;;;;56100;0
17/11/2016;5;38218;0.0001308284;27/03/2018;29160;0.762991261;;;;60120;0
17/11/2016;4;38214;0.0001046737;28/03/2018;30330;0.793688177;;;;0;0
17/11/2016;4;38210;0.0001046846;29/03/2018;31050;0.812614499;;;;60120;6760
17/11/2016;6;38204;0.0001570516;30/03/2018;31470;0.823735734;;;;30840;0
17/11/2016;6;38198;0.0001570763;31/03/2018;30480;0.797947537;;;;0;0
17/11/2016;6;38192;0.0001571010;01/04/2018;30660;0.802785924;;;;0;0
17/11/2016;6;38186;0.0001571256;02/04/2018;29400;0.769915676;;;;0;0
17/11/2016;6;38180;0.0001571503;03/04/2018;32730;0.857255107;;;;89010;0
17/11/2016;5;38175;0.0001309758;04/04/2018;30690;0.803929273;;;;62160;0
17/11/2016;4;38171;0.0001047916;05/04/2018;30840;0.807943203;;;;30180;0
17/11/2016;5;38166;0.0001310067;06/04/2018;30780;0.806476969;;;;30270;0
17/11/2016;7;38159;0.0001834430;07/04/2018;29820;0.78146702;;;;0;0
17/11/2016;9;38150;0.0002359109;08/04/2018;31770;0.8327654;;;;0;0
17/11/2016;5;38145;0.0001310788;09/04/2018;30600;0.802202123;;;;60480;6300
17/11/2016;4;38141;0.0001048740;10/04/2018;31230;0.818803912;;;;44980;0
17/11/2016;5;38136;0.0001311097;11/04/2018;29250;0.766991819;;;;0;0
17/11/2016;5;38131;0.0001311269;12/04/2018;32490;0.852062626;;;;60020;0
17/11/2016;4;38127;0.0001049125;13/04/2018;27420;0.719175388;;;;0;0
17/11/2016;6;38121;0.0001573936;14/04/2018;32160;0.843629496;;;;43190;0
17/11/2016;6;38115;0.0001574183;15/04/2018;28980;0.760330579;;;;0;0
17/11/2016;4;38111;0.0001049566;16/04/2018;29940;0.785599958;;;;73960;0
17/11/2016;5;38106;0.0001312129;17/04/2018;29160;0.765233821;;;;29490;0
17/11/2016;7;38099;0.0001837319;18/04/2018;28650;0.751988241;;;;0;0
17/11/2016;4;38095;0.0001050007;19/04/2018;28740;0.754429715;;;;56550;5540
17/11/2016;5;38090;0.0001312680;20/04/2018;30030;0.788395904;;;;0;0
17/11/2016;6;38084;0.0001575465;21/04/2018;31230;0.820029409;;;;37490;0
17/11/2016;7;38077;0.0001838380;22/04/2018;27840;0.731150038;;;;0;0
17/11/2016;5;38072;0.0001313301;23/04/2018;32460;0.852595083;;;;64590;0
17/11/2016;6;38066;0.0001576210;24/04/2018;22800;0.598959702;;;;54360;0
17/11/2016;7;38059;0.0001839250;25/04/2018;28350;0.744896082;;;;0;0
17/11/2016;6;38053;0.0001576748;26/04/2018;29130;0.765511261;;;;0;0
17/11/2016;7;38046;0.0001839878;27/04/2018;26880;0.706513168;;;;0;0
17/11/2016;6;38040;0.0001577287;28/04/2018;28140;0.739747634;;;;82500;0
17/11/2016;6;38034;0.0001577536;29/04/2018;28170;0.7406531;;;;0;0
17/11/2016;6;38028;0.0001577785;30/04/2018;26700;0.702114232;;;;55320;5790
17/11/2016;8;38020;0.0002104156;01/05/2018;27150;0.714097843;;;;0;0
17/11/2016;7;38013;0.0001841475;02/05/2018;28290;0.744219083;;;;80940;0
17/11/2016;7;38006;0.0001841814;03/05/2018;28830;0.758564437;;;;0;0
17/11/2016;8;37998;0.0002105374;04/05/2018;27300;0.718458866;;;;28380;0
17/11/2016;9;37989;0.0002369107;05/05/2018;26880;0.707573245;;;;0;0
17/11/2016;7;37982;0.0001842978;06/05/2018;27270;0.717971671;;;;0;0
17/11/2016;5;37977;0.0001316586;07/05/2018;28920;0.761513548;;;;108480;0
17/11/2016;6;37971;0.0001580153;08/05/2018;27090;0.713439204;;;;23700;0
17/11/2016;8;37963;0.0002107315;09/05/2018;29130;0.767326081;;;;0;0
17/11/2016;4;37959;0.0001053769;10/05/2018;27540;0.72551964;;;;42220;4200
17/11/2016;5;37954;0.0001317384;11/05/2018;25980;0.684512831;;;;0;0
17/11/2016;6;37948;0.0001581111;12/05/2018;28400;0.748392537;;;;64940;0
17/11/2016;7;37941;0.0001844970;13/05/2018;30350;0.799926201;;;;0;0
17/11/2016;8;37933;0.0002108982;14/05/2018;28680;0.756069913;;;;55650;0
17/11/2016;8;37925;0.0002109426;15/05/2018;28160;0.742518128;;;;25650;0
17/11/2016;5;37920;0.0001318565;16/05/2018;27960;0.737341772;;;;0;0
17/11/2016;6;37914;0.0001582529;17/05/2018;26580;0.701060294;;;;27420;0
17/11/2016;9;37905;0.0002374357;18/05/2018;26520;0.699643846;;;;0;0
17/11/2016;6;37899;0.0001583155;19/05/2018;26280;0.69342199;;;;51750;4640
17/11/2016;8;37891;0.0002111319;20/05/2018;26760;0.706236309;;;;0;0
17/11/2016;5;37886;0.0001319749;21/05/2018;29190;0.770469303;;;;65380;0
17/11/2016;13;37873;0.0003432524;22/05/2018;25980;0.685976817;;;;15470;0
17/11/2016;14;37859;0.0003697932;23/05/2018;26340;0.695739454;;;;0;0
17/11/2016;9;37850;0.0002377807;24/05/2018;28080;0.741875826;;;;51300;0
17/11/2016;11;37839;0.0002907054;25/05/2018;24000;0.634266233;;;;0;0
17/11/2016;6;37833;0.0001585917;26/05/2018;27000;0.713662675;;;;51270;0
17/11/2016;5;37828;0.0001321772;27/05/2018;26980;0.713228296;;;;0;0
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
